Age,Cust_segment,Gender,Customer_status,Customer_year,Sale
34,High,M,Active,20,28073.19047
22,High,F,Active,3,51039.63049
41,High,M,Inactive,4,18765
30,High,F,Active,3,30447.69922
25,High,M,Active,1,87872.9502
29,High,F,Active,10,70123.07906
58,Low,F,Active,23,41587.94141
26,Low,M,Active,7,95222.58
67,Low,F,Active,8,45864.25195
42,Low,M,Active,6,31117.04053
43,High,F,Inactive,17,16094.91016
31,High,M,Active,2,34079.44
22,High,M,Active,17,80384.56
38,High,M,Active,9,9890.349609
32,High,M,Active,16,85729.64453
18,High,F,Active,7,63525.37
29,High,M,Active,6,17650.52979
36,High,F,Active,6,23679.38086
52,High,F,Active,21,33362.64063
37,High,M,Active,19,13578.77
16,Low,F,Active,4,54502.76
25,High,F,Active,4,25749.6
42,High,F,Active,4,39454.46
30,High,M,Active,6,76229.01
24,High,F,Active,3,14305.23047
22,High,M,Active,10,85759.54053
29,High,M,Active,10,83092.11157
47,Low,F,Active,20,85742.85107
40,High,F,Active,19,20563.17969
31,High,F,Active,20,144122.7686
37,High,F,Active,11,18247.93018
23,Low,M,Inactive,3,41266.87085
27,High,F,Active,3,72536.20215
62,Low,F,Active,5,34363.15039
33,High,M,Active,19,65288.3125
21,High,M,Active,11,21743.17969
40,High,F,Active,10,32558.04
43,High,M,Active,20,67650.46155
23,Low,F,Active,5,36976.85938
35,High,F,Active,15,66896.28101
37,High,M,Active,11,29143.56055
31,High,F,Active,11,87655.63281
32,Low,F,Inactive,16,23213.66992
46,High,M,Active,16,65216.98828
16,High,F,Active,3,7075.38
28,High,F,Active,7,126528.0709
36,High,F,Active,20,36941.10059
14,High,F,Active,3,55288.71063
37,Low,F,Inactive,16,12159.99014
41,Low,F,Active,19,14600.51993
31,Low,F,Active,17,38442.12109
22,High,F,Active,12,23875.18994
26,High,M,Active,10,85149.00147
50,High,F,Active,5,37959.38884
53,Low,F,Inactive,5,27915.96
31,Low,F,Active,10,78876.42188
17,High,F,Active,9,35588.32813
39,Low,F,Active,20,37722.32984
47,High,M,Active,21,11689.61977
46,Low,M,Active,22,93258.98375
21,High,M,Active,10,43679.28125
33,Low,F,Active,3,25063.64041
41,High,F,Active,18,33484.66827
15,High,F,Active,1,51990.26
29,High,M,Inactive,4,24149.93002
31,High,F,Active,20,16252.33012
32,High,M,Active,11,16297.58008
31,High,F,Active,19,82218.17969
35,High,F,Active,4,47998.83984
50,High,F,Active,22,35699.33188
63,Low,F,Active,20,43212.00083
50,Low,M,Active,22,72155.04146
37,High,F,Active,3,68478.02954
22,Low,F,Inactive,7,45049.57031
45,High,F,Active,22,104798.5781
39,Low,F,Active,18,10955.79019
42,Low,M,Active,19,43910.22
35,Low,M,Inactive,5,18104.76953
69,High,F,Active,19,26682.66016
11,High,F,Active,3,79222.01856
58,High,F,Active,20,41280.58
50,High,F,Active,5,75122.94067
29,High,M,Active,4,20821.68994
45,High,F,Active,20,32930.24094
37,High,F,Active,5,63200.08984
54,High,F,Inactive,20,83889.14038
33,High,F,Active,5,18800.99023
56,High,M,Active,12,24613.35047
28,High,M,Inactive,12,73846.87012
39,High,M,Active,21,68073.08044
51,High,F,Active,21,41918.06
39,High,F,Active,4,29928.03052
65,Low,M,Active,23,98782.65625
24,High,F,Active,2,90955.26172
33,High,F,Active,5,38123.57031
47,Low,M,Inactive,11,45081.59082
42,High,M,Active,8,45666.88877
43,Low,F,Active,20,94634.83203
37,High,M,Active,21,58498.23047
16,High,M,Active,6,54415.21876
53,Low,F,Active,10,85127.46875
26,High,F,Active,8,60008.57813
23,High,F,Active,9,58181.37156
27,High,F,Active,4,14040.07
35,High,F,Active,19,155351.5191
36,High,F,Active,14,58657.43
35,High,M,Active,10,152649.22
24,Low,M,Active,5,26745.91016
50,High,M,Active,20,87082.49256
39,High,F,Active,20,50002.20898
28,High,F,Active,3,56082.86021
31,Low,F,Active,15,38636.09
39,Low,M,Active,4,26222
23,High,F,Active,15,75496.03125
59,High,M,Inactive,18,26766.2807
22,High,M,Active,16,48779.71094
13,High,F,Active,8,81113.83997
24,Low,F,Active,8,27585.43059
29,High,F,Active,16,89240.23031
29,High,F,Active,1,12436.92031
36,High,M,Active,5,86203.81641
67,High,M,Active,19,55443.14844
57,Low,F,Active,15,82344.89063
43,High,M,Active,22,83276.91211
48,High,F,Active,8,92312.27344
54,High,F,Inactive,22,75737.00977
13,High,F,Inactive,4,21120.55078
24,High,M,Active,17,23462.63
35,High,F,Active,19,25153.90039
27,High,M,Active,4,21055.22925
63,High,F,Active,9,96262.25977
43,High,M,Active,6,16437.83008
29,High,F,Active,7,76780.78125
36,Low,F,Active,22,36369.87891
27,High,F,Active,13,94239.01
48,High,F,Active,9,63132.17188
29,High,F,Active,2,29782.5
53,Low,M,Inactive,24,38673.64844
11,High,M,Inactive,4,21510
48,High,M,Active,10,98269.28711
38,High,F,Active,7,28675.28016
55,High,F,Inactive,13,36448.28125
24,High,M,Active,4,18317.7207
40,High,M,Active,3,19128.90015
29,High,M,Active,7,33826.20913
21,High,F,Active,4,24646.05957
47,High,F,Active,6,41961.31055
43,High,F,Active,4,95047.93094
32,High,F,Active,12,42609.56388
46,Low,F,Active,17,52844.57813
50,High,F,Active,4,57506.48047
31,High,F,Active,4,145717.5625
37,High,F,Active,22,52079.81836
30,Low,F,Active,13,31893.45947
34,High,F,Active,14,147428.8823
42,High,F,Active,10,48954.95874
25,High,F,Active,8,87191.76856
55,Low,F,Inactive,20,73053.42969
23,High,F,Active,10,71166.91895
20,High,F,Active,8,36319.76
36,High,M,Active,7,71256.42969
34,High,M,Active,19,63613.39063
19,High,F,Active,13,129793.7871
23,High,F,Active,3,46383.42188
32,High,M,Active,15,51353.67969
43,High,F,Active,22,94536.36346
47,Low,F,Active,20,77185.65723
45,High,M,Active,21,83777.0918
57,High,F,Active,4,71951.3125
43,High,F,Active,18,33147.42188
11,High,M,Active,5,93877.54945
21,High,F,Active,8,34576.58984
38,High,M,Inactive,9,76622.95898
39,High,F,Active,5,66762.44043
21,High,F,Active,9,78300.8291
32,High,F,Active,9,22212.6294
27,High,F,Active,10,13287.49048
59,High,M,Active,8,65008.73828
47,High,F,Active,14,36221.34
62,Low,M,Inactive,21,48491.69141
33,High,F,Active,16,26089.61902
23,High,F,Active,4,22262.88086
29,High,F,Active,4,56702.7207
33,High,F,Active,11,51376.58173
52,High,M,Active,20,87646.91016
37,High,F,Active,21,26550.26047
29,High,F,Active,5,23115.91016
34,High,M,Active,18,17750.80957
25,High,F,Active,5,17986.76
21,High,M,Active,5,66861.79
45,High,F,Active,3,61851.05
24,High,F,Active,7,41163
35,Low,F,Active,7,137039.0938
26,High,F,Active,2,24316.99
57,High,M,Active,16,93995.83691
51,High,M,Active,23,116756.4766
37,High,F,Active,22,48017.87877
31,Low,M,Active,17,26914.62
28,High,F,Active,10,52963.56
45,Low,M,Active,9,134538.5703
32,High,F,Active,4,16152.53955
68,Low,M,Active,10,91202.07813
27,High,F,Active,15,22544.38086
28,High,M,Active,6,80394.07687
42,Low,F,Active,13,50693.04919
33,High,F,Active,7,61461.36133
40,Low,M,Active,6,47686.77057
36,Low,F,Active,8,88777.14941
43,High,F,Active,1,90038.62109
22,High,M,Active,3,120684.49
28,High,M,Active,20,29370.97058
42,High,F,Active,21,15931.50977
33,High,F,Active,7,44599.85078
29,High,F,Active,3,25534.98047
28,High,F,Active,6,21934.43945
43,Low,F,Active,22,136153.3164
38,High,M,Active,4,21599.90039
36,High,F,Active,6,31377.4707
36,High,F,Active,20,18773.53906
34,High,M,Active,3,27060
44,High,M,Active,22,65699.10156
48,High,M,Active,20,87994.53613
39,High,M,Active,11,13812.9
28,High,F,Active,6,60848.94827
43,High,F,Active,15,50874.58008
49,High,F,Active,13,71552.93081
45,High,M,Inactive,8,5546.8
36,High,M,Active,3,15809.16
34,High,F,Active,19,39845.80038
47,Low,M,Active,21,59796.01196
32,High,F,Active,9,131625.8578
32,High,F,Active,12,18752.34961
33,High,M,Active,17,31403.18005
34,High,F,Active,20,62573.76953
20,Low,F,Active,8,57861.13959
68,High,M,Active,21,29112.03064
20,Low,F,Active,5,29179.35913
18,High,F,Active,12,59345.23
49,High,F,Inactive,14,90591.48
22,High,M,Active,21,66143.77344
26,High,F,Active,7,31560.59
33,Low,F,Active,21,12653
31,High,F,Active,6,73719.23
26,High,M,Active,2,16805.00024
29,High,F,Active,4,29468.11084
26,Low,F,Active,9,57423.58838
49,High,F,Active,6,15713.57031
55,Low,F,Active,18,35984.98828
59,High,M,Active,20,16646.87988
23,High,M,Active,10,77861.10302
26,High,M,Active,16,34645.07031
34,High,M,Active,18,33906.38
51,High,M,Active,12,27493.70996
23,High,M,Active,2,78825.72125
41,High,F,Active,4,36107.26172
69,Low,M,Active,18,57773.24841
21,Low,F,Active,15,67965.17188
63,High,M,Inactive,8,28959.08008
35,High,F,Active,12,34083.1802
62,High,M,Inactive,18,49881.17969
48,High,M,Active,20,87818.11719
31,High,M,Active,6,13862.08008
47,Low,F,Active,20,68707.19008
29,High,M,Active,21,71463.52344
38,Low,M,Active,17,62595.81152
23,High,F,Active,10,27138.75049
25,High,F,Active,9,91039.1
34,Low,F,Active,12,92384.75
55,High,M,Active,20,45168.95068
31,High,F,Active,7,42202.62817
25,High,F,Active,10,25680.77002
35,Low,F,Active,9,53351.32908
37,High,M,Active,21,17129.66027
31,Low,M,Active,16,70284.0625
22,High,M,Active,15,25875.30977
38,High,M,Active,7,67527.26953
37,High,F,Active,12,68385.03799
32,High,M,Active,11,20808.14917
45,Low,F,Active,12,35927.39
42,High,F,Active,8,91334.28717
23,High,M,Active,6,36245.61109
39,High,M,Active,9,103870.427
37,High,F,Active,8,19314.51019
27,High,F,Inactive,11,20396.31055
43,High,F,Inactive,24,35968.52979
41,Low,F,Active,19,21708.49023
27,High,M,Active,8,93016.64102
39,High,F,Active,3,125392.8582
41,Low,F,Active,13,29605
19,High,F,Active,9,67679.64844
36,High,M,Active,12,38290.47949
22,High,M,Active,3,18184.72992
49,High,M,Active,10,85775.16313
56,High,F,Active,16,85846.85938
35,High,F,Active,9,44515.0911
68,High,M,Active,5,56500.71094
34,High,F,Active,22,45712.00174
35,High,F,Active,6,105057.32
49,High,M,Active,7,40630.78
38,High,F,Active,3,111798.1869
59,High,M,Inactive,14,33119.4
39,High,F,Active,14,30836.10953
26,High,M,Active,4,20737.79977
22,High,F,Active,20,37399.69
35,High,F,Inactive,14,21176.2793
27,High,F,Active,16,60548.73828
24,High,M,Active,10,68318.60156
27,Low,F,Active,8,32052.18085
33,High,F,Active,12,82940.85272
24,High,M,Active,9,19658.50906
37,High,F,Active,6,25668.79031
21,Low,F,Active,6,24356.00977
37,Low,F,Active,13,35090.17969
36,High,F,Active,19,17199.54
45,Low,F,Active,17,26105.72
51,High,F,Inactive,20,14130.59
32,High,M,Active,7,22224.83984
20,High,F,Active,6,40902.40039
57,Low,M,Inactive,11,143360.86
41,High,M,Active,10,61162.13
46,High,M,Active,19,36720.21875
49,Low,F,Active,6,50537.84815
56,High,M,Active,20,71382.82813
62,High,F,Inactive,23,26416.35
14,High,F,Active,2,78355.92969
30,High,F,Active,4,74947.07813
46,High,M,Active,1,86601.82867
26,High,F,Active,5,48102.59863
49,High,M,Active,6,68541.80689
41,High,M,Active,24,159032.8385
22,High,F,Active,5,84108.59961
53,Low,M,Active,20,32102.35953
66,Low,F,Active,17,41755.63101
27,High,F,Active,7,20765.35045
11,High,F,Active,8,52778.6086
17,High,F,Active,2,15446.07959
29,High,M,Active,6,86444.54761
19,High,F,Active,6,36015.94141
32,High,F,Active,4,97888.76709
35,High,F,Active,12,32734.43023
40,High,M,Active,3,22358.89938
46,High,F,Active,22,42274.44953
22,High,M,Active,7,77872.74219
47,High,F,Active,5,38534.59961
35,Low,M,Active,14,38600.35156
28,High,M,Active,9,151195.293
32,High,F,Active,22,75565.15893
39,High,F,Active,9,127903.9678
24,High,F,Active,3,96590.66895
24,High,M,Active,17,34447.86011
38,High,F,Active,8,103139.2009
33,High,M,Active,17,17866.4502
32,High,M,Active,19,51994.43169
22,High,M,Active,18,74219.02734
32,High,F,Active,5,14749.87073
31,High,F,Active,4,59705.61
34,High,M,Active,12,66841.6
47,High,F,Active,8,52218.68187
47,High,F,Active,16,46693.95875
24,High,F,Active,11,39668.45117
32,High,F,Active,2,122302.4034
31,High,M,Active,22,48023.00879
26,High,F,Active,7,119097.2529
39,High,F,Active,17,91327.42
32,High,F,Active,6,30453.58008
35,High,M,Active,18,81707.83691
30,High,M,Active,16,86584.12719
36,High,F,Active,3,16459.94043
20,High,F,Active,5,87003.14
47,High,F,Active,21,44266.73047
18,Low,M,Active,3,112256.6909
32,High,M,Active,21,23553.80078
57,High,M,Inactive,21,15546.24963
36,Low,M,Active,4,145889.4766
21,High,F,Active,2,114067.1797
84,Low,F,Inactive,16,14796.42007
25,High,F,Active,11,43381.03125
42,High,M,Active,8,67048.02891
18,High,F,Active,3,8965
44,High,F,Active,21,47668.69125
25,High,F,Active,3,27225.28047
45,High,M,Active,9,32445.86984
32,High,F,Active,6,95384.33
28,High,M,Active,10,60269.08008
41,High,F,Active,12,17676.01086
37,Low,F,Active,10,73271.23344
24,High,F,Active,1,16090.05002
32,Low,M,Active,22,68428.39844
51,High,M,Active,21,40627.73047
43,High,M,Active,6,22970.11914
31,High,M,Active,10,69551.68164
36,High,F,Active,10,42725.91016
24,High,F,Inactive,10,17272.79
45,Low,F,Active,6,25912.78906
49,Low,F,Active,5,65604.44922
29,High,F,Active,6,31005.85156
58,High,M,Active,21,72404.46875
36,High,F,Active,5,81084.83984
28,High,M,Active,14,20866.58008
32,Low,F,Active,6,51966.34
25,Low,F,Active,10,28607.82008
35,High,F,Active,9,19360.66016
11,High,M,Active,6,49643.88867
33,High,F,Active,11,68090.66
25,Low,F,Active,19,44082.12891
43,High,M,Active,15,13143.89063
23,High,M,Active,2,35907.60938
63,Low,M,Inactive,22,83370.60938
22,High,F,Active,17,23406.55963
59,High,F,Active,20,77969.10156
58,Low,M,Active,20,33754.67969
39,High,M,Active,4,31149.42041
37,High,M,Active,10,68149.31055
22,High,M,Active,12,39406.06055
15,High,F,Active,7,16700.75085
34,High,M,Active,22,20459.86963
43,High,Female,Active,20,45059.34013
25,High,F,Active,16,11018.05957
46,High,M,Active,3,46168.39844
58,High,F,Active,21,46989.51025
21,High,M,Active,10,29927.40922
17,High,F,Active,9,38726.2793
36,Low,M,Active,16,150027.1591
29,High,F,Active,5,11870.18994
47,High,F,Active,8,59656.46875
62,Low,M,Active,21,45376.95984
32,High,F,Active,2,37856.63953
41,High,F,Inactive,6,21174
22,High,M,Active,4,43635.23
48,High,F,Active,19,97714.59375
27,Low,M,Inactive,10,60344.41
21,High,F,Active,16,97733.15281
43,High,F,Active,9,58554.15137
33,High,F,Active,3,141284.5977
67,Low,M,Inactive,6,19892.92062
36,High,M,Active,8,47343.80078
25,High,F,Active,11,14895.77002
37,High,M,Active,20,104617.82
36,High,M,Active,15,102540.1172
22,High,F,Active,13,22507.13086
57,High,F,Inactive,8,15683.68
36,High,F,Active,8,27986.74023
39,High,F,Active,15,67417.84961
32,Low,M,Active,8,68634.8125
48,High,F,Active,5,56366.23987
20,High,F,Active,8,62450.66375
37,High,F,Active,21,70463.41016
49,High,F,Inactive,20,82776.74976
33,High,M,Active,3,65313.0325
42,High,M,Active,9,77558.22
37,High,M,Active,16,69095.8819
36,Low,M,Active,16,13591.08969
34,High,F,Active,13,9051.780273
33,Low,F,Inactive,11,30639.39
47,Low,F,Inactive,21,93802.82214
39,Low,M,Active,5,20429.75977
23,High,F,Active,14,44065.78125
15,High,M,Active,3,56032.53
45,High,F,Active,16,74916.53906
23,High,F,Active,3,14831.36964
15,High,F,Active,4,46546.12109
44,High,F,Inactive,20,38512.65039
33,High,F,Active,21,45052.55859
30,High,M,Active,7,41738.81104
25,High,M,Active,8,70472.17188
26,High,M,Active,8,37434.24023
34,Low,F,Active,10,68994.6917
42,Low,F,Active,21,64649.54688
44,High,M,Active,21,85345.94
23,High,F,Active,13,51322.13135
58,Low,M,Inactive,4,12403.4
32,High,M,Active,8,17165.98977
43,Low,M,Active,16,127341.8828
56,High,M,Active,22,40029.46094
43,High,F,Inactive,6,43321.51172
61,High,F,Active,10,30085.26093
50,High,M,Active,4,50269.10875
33,Low,F,Active,11,66184.44
37,High,F,Active,3,21072.1001
27,High,M,Active,14,41919.45898
28,High,F,Active,6,12393.3396
35,High,M,Active,8,87836.6582
52,High,M,Inactive,20,10420.91016
51,High,F,Active,18,19594.9707
50,Low,M,Active,11,30589.23975
26,High,M,Active,4,12876.66992
27,High,M,Active,7,16741.17969
43,Low,F,Active,3,63242.37109
45,Low,M,Inactive,22,22549.26953
37,High,F,Active,16,41034.03906
24,High,M,Active,11,37070.86084
55,High,F,Active,21,23744.83984
32,High,M,Active,7,23098.53976
37,High,M,Active,4,24324.72949
24,High,M,Active,9,85765.87207
62,High,F,Active,15,17402.95977
51,High,M,Active,20,6887.049805
21,High,F,Active,1,29400.99086
21,High,F,Active,7,38951.49953
24,High,M,Active,12,29707.16992
28,High,F,Active,4,7458.660156
34,High,M,Active,8,44840.74953
64,Low,M,Active,21,17187.36902
44,High,M,Active,6,74046.60938
52,High,F,Active,9,21517.2207
44,Low,M,Active,21,34522.38086
30,Low,M,Active,15,130736.32
31,High,F,Active,8,12482.45984
21,High,M,Active,16,18903.94922
53,Low,M,Active,24,42855.31836
31,High,F,Active,3,55499.84
35,High,M,Active,17,18997.47955
43,Low,M,Active,4,80865.10202
49,High,F,Active,20,148168.21
38,High,M,Active,12,59977.5095
59,Low,M,Inactive,16,41044.17
34,High,F,Active,6,53196.24055
24,High,F,Active,7,21236.96
13,High,M,Active,3,21876.66077
17,High,M,Active,7,63444.31055
25,High,F,Active,7,12106.27046
45,High,M,Active,22,29681.87109
36,High,M,Active,15,153341.9686
28,High,F,Active,11,127474.8123
45,High,F,Active,21,88783.20898
25,High,F,Active,10,81111.11914
26,High,F,Active,4,24535.62922
63,High,F,Active,16,43182.67027
26,High,M,Active,18,53386.35059
27,Low,M,Active,20,146911.1738
13,High,F,Active,9,50187.0415
44,High,F,Active,20,99384.01807
28,High,F,Active,4,29733.64963
22,High,M,Active,8,22864.90015
37,High,F,Active,11,119804.5605
25,High,F,Active,5,65105.97
42,High,F,Active,24,79033.61914
23,High,F,Inactive,19,48933.03125
60,High,F,Active,22,26709.79
33,Low,M,Active,6,72080.64063
24,Low,M,Active,16,45978.83844
64,Low,F,Active,21,149624.7422
20,High,F,Active,6,91805.16992
26,High,F,Active,19,64620.46159
22,High,F,Active,14,95943.57
22,Low,F,Active,17,74754.61133
20,High,F,Active,4,35419.73003
30,High,M,Active,16,23208.42
54,High,F,Active,11,12224.87012
13,High,M,Active,5,48532.28
41,High,F,Active,14,85021.23731
33,High,F,Active,11,44733.73
25,High,M,Active,8,11772.61035
32,High,F,Active,22,42637.29
29,High,F,Active,21,67371.42139
28,High,F,Active,5,24233.83984
34,High,F,Inactive,15,22493.85031
31,High,F,Active,21,56711.92
36,High,F,Active,22,33981.83984
27,High,F,Active,12,47662.00855
37,High,F,Inactive,16,14588.22965
22,High,M,Active,3,13084.61035
36,High,F,Active,13,42586.29094
22,High,F,Active,3,30786.83008
62,Low,M,Inactive,20,95545.24219
27,High,F,Active,19,63569.93994
36,High,F,Active,9,17402.03
63,High,M,Active,19,48445.05906
49,High,M,Inactive,21,24861.98047
41,High,F,Active,17,35184.64
26,High,F,Active,5,36163.06
44,High,M,Active,20,58645.92813
26,Low,M,Active,11,150783.7683
28,High,F,Active,17,51317.67078
53,Low,F,Active,8,78825.56836
51,High,M,Active,21,95869.06344
61,Low,F,Inactive,13,73710.60156
48,Low,M,Inactive,12,33378.71094
21,High,F,Active,3,44890.69922
25,High,F,Active,7,78615.80957
46,High,F,Inactive,10,13014.90019
23,High,F,Active,10,66180.22969
30,High,M,Active,10,33519.56934
49,High,M,Active,5,48673.10172
39,High,F,Active,4,91136.03
35,Low,M,Active,7,141650.8496
45,Low,F,Inactive,4,70368.5625
53,High,F,Active,11,16003.67044
48,High,M,Active,21,99087.26172
60,Low,F,Inactive,12,21507.78052
27,High,F,Active,6,9910.049726
63,High,M,Inactive,20,113285.1328
37,High,F,Active,16,19250.65055
39,High,F,Active,5,47117.50195
38,High,M,Active,6,72281.13844
28,Low,M,Active,17,37033.53052
23,Low,F,Active,12,62257.62109
43,Low,M,Active,6,105468.4583
13,Low,F,Active,5,22958.94016
36,High,M,Active,20,64603.21094
63,Low,F,Active,19,89916.36719
54,High,F,Active,11,40491.48926
28,High,F,Active,2,61768.53906
35,High,F,Active,20,22393.56982
11,High,F,Active,3,94024.43
41,High,F,Active,19,22242.42914
29,High,F,Active,10,58532.34082
35,High,M,Active,19,95343.60938
51,Low,F,Inactive,5,134542.5351
48,High,F,Active,20,12212.44971
27,High,F,Active,8,33086.30003
35,High,M,Active,5,40399.22
28,High,F,Active,2,17269
41,High,F,Active,18,74099.60938
20,High,F,Active,10,35767.04102
37,High,F,Active,7,72454.21
49,High,M,Active,22,46846.07031
35,High,M,Active,13,16346.16906
34,High,M,Active,10,76417.21094
38,High,M,Active,14,64804.39844
40,High,F,Active,6,46569
11,High,M,Active,12,26570.03
25,High,F,Active,16,43163.98047
41,Low,M,Active,12,43152.84
20,High,F,Active,3,30028.83
45,Low,F,Active,20,114809.001
58,Low,M,Inactive,14,13350.19
56,High,F,Active,20,45293.22141
12,High,F,Active,3,54010.09863
35,High,F,Active,10,94337.50977
39,Low,F,Active,19,32852.3301
39,High,F,Active,17,42436.0003
46,High,M,Active,16,23921.88928
52,High,M,Active,8,68751.77049
23,High,F,Active,17,98612.74
39,High,F,Active,6,96676.75
40,High,F,Active,6,15440.27979
64,Low,M,Active,21,13335.90039
34,Low,M,Active,2,95553.49156
36,Low,F,Active,13,154456.453
67,Low,F,Inactive,18,46428.77968
26,High,F,Active,6,15937.02094
36,High,F,Active,6,94479.41797
36,High,F,Active,8,32757.9707
26,High,M,Active,4,15252
23,High,F,Active,9,116245.1
48,High,F,Active,11,22440.00977
24,High,F,Active,7,81328.0166
25,High,M,Active,6,44690.63086
45,High,M,Active,17,44332.69922
23,High,F,Active,6,28549.76953
35,High,F,Active,12,47773.32031
39,Low,M,Inactive,20,73664.59247
33,High,M,Active,10,60835.80859
51,High,F,Active,4,83582.60938
47,Low,F,Active,22,69898.58
33,High,F,Active,8,77577.55688
44,Low,M,Active,4,49129.14844
39,High,F,Active,11,41053.23953
47,Low,F,Active,18,28236.20938
38,High,F,Active,22,19675.34036
30,High,M,Active,14,31493.86016
21,High,F,Active,2,21398.0697
23,High,F,Active,4,53977.77026
22,High,F,Active,18,58168.76172
39,High,F,Active,4,29205.08984
30,High,F,Active,15,26048.33018
12,High,M,Active,6,91112.98633
29,High,F,Active,5,41663.91891
47,High,F,Active,6,96945.94156
33,High,F,Active,7,20102.31906
15,High,M,Active,9,97210
41,High,F,Active,5,89480.66016
23,High,F,Active,16,73512.9707
53,Low,F,Active,23,86974.2575
35,High,F,Inactive,20,23750.85938
34,High,F,Active,8,36657
62,Low,M,Active,19,68945.81
64,High,M,Active,22,32284.25
22,High,F,Inactive,20,12892.70996
26,High,F,Active,22,92515.65625
32,High,F,Inactive,9,60433.05078
18,High,M,Active,6,50503.65039
43,High,M,Inactive,9,52232.58936
28,High,F,Active,5,31198.65039
28,High,F,Active,13,65639.35172
22,High,F,Active,9,156493.8397
15,High,F,Active,5,10044.72992
39,Low,M,Active,11,98772.52344
73,High,F,Active,15,92121.14844
42,High,F,Active,20,86209.49902
37,Low,M,Active,17,97092.65625
55,High,M,Active,21,85752.37988
38,Low,F,Active,7,32767.13001
24,High,F,Active,8,30591.27051
23,High,F,Active,6,55632.14844
36,High,F,Active,19,44288.33106
42,High,M,Active,20,20495.77008
36,High,F,Active,4,66920.78
45,High,M,Active,7,64346.08008
51,High,F,Active,21,85147.67
25,Low,M,Inactive,1,29019.14063
30,High,F,Active,7,16993.92969
47,Low,F,Active,12,64727.56871
37,Low,M,Active,11,66838.20215
23,High,F,Active,14,27963.32813
36,Low,M,Active,1,69683.92969
32,Low,M,Active,6,79142.74219
37,High,F,Active,6,35387.86
35,High,F,Active,21,89622.64905
16,Low,F,Active,8,27997.93042
25,High,F,Active,10,75214.45313
21,Low,F,Active,16,24776.79907
24,High,M,Active,13,112657.9765
38,High,F,Active,20,28869.89953
56,High,M,Active,20,67602.38281
30,Low,M,Active,7,46154.04047
40,High,M,Active,9,76120.70313
27,High,F,Active,2,89775.59308
27,High,F,Active,10,19460.8196
27,High,F,Active,6,23382.49945
36,High,F,Active,6,44171.41016
33,High,F,Active,20,48366.7793
49,Low,F,Active,3,48075.74937
23,High,F,Inactive,6,23235.58008
31,Low,F,Active,10,86434.66699
24,High,F,Active,17,31221.11914
55,Low,M,Inactive,19,59067.85156
43,High,M,Active,9,34793.0293
11,High,F,Active,4,27553.76953
43,Low,F,Inactive,21,29644.66016
59,High,M,Active,12,20670.09961
49,High,M,Active,6,19102.23984
22,High,M,Active,20,90014.25188
34,High,F,Active,17,38260.91162
35,Low,F,Active,22,13209.28
58,High,M,Active,22,54796
13,High,F,Active,2,71259.91162
23,Low,F,Active,8,121894.5084
39,High,F,Active,18,134076.2568
44,High,F,Active,19,81923.96094
36,High,M,Active,20,49858.71094
41,Low,F,Active,12,121240.57
39,Low,M,Active,9,100034.1504
43,Low,M,Active,17,12085.34961
34,High,F,Active,6,34875.22953
39,High,M,Active,8,73918.52344
24,High,M,Active,7,47910.86133
24,High,F,Active,3,94888.59082
40,Low,M,Inactive,8,47188.82813
22,High,F,Active,2,18441.61
22,High,M,Inactive,20,11670.08984
28,High,F,Active,8,64595.81
28,High,F,Active,14,38935.42016
39,High,M,Active,20,107530.2483
37,High,F,Active,7,58284.76074
49,High,M,Active,21,75218.85059
46,High,M,Active,4,16120.92969
21,High,M,Inactive,11,28198.94
21,Low,F,Active,10,16279.69023
32,High,F,Active,14,57387.72925
47,High,F,Active,8,35800.35059
28,High,M,Active,17,51487.94
50,High,F,Active,7,32452.34973
22,High,F,Active,5,14961.04981
52,High,F,Active,9,68678.79102
56,High,M,Active,22,54699.46094
34,High,F,Active,18,32038.26934
59,Low,F,Active,6,147001.65
44,High,M,Active,20,24638.91992
23,Low,F,Inactive,13,98261.83
27,Low,F,Active,3,73557.08984
41,High,F,Inactive,10,19447.2793
47,High,M,Active,10,30144.84961
54,High,M,Active,11,37215.55957
51,High,M,Active,22,15881.94043
32,High,F,Active,2,34475
19,High,F,Active,3,22781.38047
14,Low,M,Active,9,61008.52002
22,High,F,Active,14,81942.15038
35,High,M,Active,9,53034.86
32,High,F,Active,21,58403.89
36,High,F,Active,7,22679.71
32,High,M,Active,11,59178.51172
29,Low,F,Active,5,85177.19207
38,Low,M,Active,1,81581.09375
21,High,M,Active,16,37194.58112
25,High,F,Active,14,77304.39027
56,Low,F,Active,20,63964.69141
38,High,F,Active,8,18856.22034
43,High,F,Active,22,20170.44023
16,High,F,Active,2,95631.0625
37,Low,F,Active,13,16646.69092
55,High,F,Active,21,43811.48047
36,High,M,Active,12,38395.87
25,High,F,Active,18,82040.53095
26,High,M,Active,11,28167.71016
21,High,M,Active,3,18730.23047
49,Low,F,Inactive,11,94450.73828
38,High,F,Active,6,55679.61231
39,High,F,Active,18,78749.88
28,High,M,Active,11,88487.21002
39,High,F,Active,9,85236.25
43,High,F,Active,6,55258.73
34,Low,M,Active,4,68172.91162
12,High,F,Active,6,55255.42188
14,High,F,Active,2,21269.9707
27,High,F,Active,6,60455.57
28,High,M,Active,12,54721.17
23,Low,M,Active,15,70532.88965
29,High,F,Active,22,42965
65,Low,M,Active,22,118660.3516
