customer_id,Age,Occupation,Location,Status,Income,Car Segment,Car_Type,Flag_Customer_NPL
1100008066,30,Salary,Central,Single,49913,Eco Car,Used Car,0
1100008067,17,Salary,South,Married,15168,Eco Car,New Car,0
1100008068,26,Salary,North-east,Married,10590,SUV,Used Car,0
1100008069,27,Farmer,North-east,Single,16485,Pickup,Used Car,0
1100008070,37,Salary,North-east,Single,70760,SUV,Used Car,0
1100008071,24,Farmer,Central,Married,16987,Luxury,New Car,0
1100008072,23,Farmer,Central,Single,11259,Pickup,Used Car,0
1100008073,40,Farmer,Central,Single,84077,Pickup,Used Car,0
1100008074,27,Salary,Central,Single,14014,Eco Car,Used Car,0
1100008075,32,Farmer,North-east,Single,49105,Eco Car,New Car,0
1100008076,38,Farmer,Central,Married,29446,Eco Car,Used Car,0
1100008077,20,Farmer,Central,Single,15062,Pickup,New Car,0
1100008078,27,Salary,South,Single,13063,SUV,New Car,0
1100008079,34,Farmer,North,Married,56834,Luxury,Used Car,0
1100008080,24,Farmer,Central,Single,10059,Luxury,New Car,0
1100008081,26,Self Employee,North-east,Single,11379,Luxury,New Car,0
1100008082,27,Self Employee,North-east,Single,11261,Eco Car,New Car,0
1100008083,27,Salary,Central,Single,18457,Eco Car,Used Car,0
1100008084,38,Farmer,South,Single,65491,Luxury,New Car,0
1100008085,31,Farmer,North,Single,29338,Pickup,Used Car,0
1100008086,17,Self Employee,North-east,Single,15664,Eco Car,New Car,0
1100008087,41,Self Employee,North,Married,82705,Pickup,New Car,0
1100008088,21,Farmer,Central,Married,10312,SUV,Used Car,1
1100008089,26,Farmer,North,Single,14399,Eco Car,New Car,0
1100008090,51,Salary,North-east,Single,124142,Pickup,Used Car,0
1100008091,40,Salary,North-east,Single,115679,Pickup,Used Car,0
1100008092,32,Farmer,Central,Single,49952,SUV,New Car,0
1100008093,26,Farmer,South,Married,11675,Pickup,New Car,0
1100008094,21,Salary,North-east,Single,15643,Pickup,Used Car,0
1100008095,28,Salary,North-east,Single,16486,SUV,New Car,1
1100008096,26,Salary,Central,Single,15957,Pickup,Used Car,0
1100008097,33,Salary,Central,Married,46896,Eco Car,New Car,0
1100008098,30,Farmer,North-east,Married,47569,Pickup,New Car,0
1100008099,28,Farmer,North-east,Single,10161,Eco Car,Used Car,0
1100008100,26,Farmer,Central,Married,10934,SUV,New Car,0
1100008101,30,Farmer,Central,Single,46776,Pickup,New Car,0
1100008102,22,Salary,North,Single,14079,SUV,Used Car,0
1100008103,28,Salary,North,Single,10446,Pickup,New Car,0
1100008104,31,Farmer,Central,Single,46442,Pickup,New Car,0
1100008105,43,Salary,North-east,Married,134840,Luxury,Used Car,0
1100008106,28,Salary,North-east,Single,18127,Eco Car,Used Car,0
1100008107,44,Farmer,North-east,Married,136282,Eco Car,New Car,0
1100008108,22,Farmer,North-east,Married,18772,Luxury,Used Car,1
1100008109,39,Salary,South,Married,42890,Pickup,New Car,0
1100008110,27,Salary,South,Married,17220,SUV,Used Car,0
1100008111,25,Salary,Central,Married,15970,Eco Car,New Car,0
1100008112,42,Farmer,North,Single,50852,Luxury,New Car,1
1100008113,43,Salary,North,Married,88809,Eco Car,New Car,0
1100008114,22,Salary,North,Single,16685,SUV,Used Car,1
1100008115,23,Farmer,North,Married,15633,Eco Car,Used Car,0
1100008116,21,Self Employee,North,Single,11094,SUV,Used Car,1
1100008117,19,Farmer,Central,Single,15544,Pickup,Used Car,0
1100008118,35,Self Employee,Central,Married,54567,SUV,Used Car,0
1100008119,24,Self Employee,North-east,Single,19551,Eco Car,New Car,0
1100008120,29,Salary,North,Married,11886,Pickup,Used Car,0
1100008121,21,Salary,North-east,Married,11249,Eco Car,Used Car,0
1100008122,30,Salary,North,Single,48870,Eco Car,Used Car,0
1100008123,33,Farmer,South,Single,56342,Eco Car,New Car,0
1100008124,17,Salary,Central,Single,15387,SUV,Used Car,0
1100008125,21,Farmer,South,Single,15716,Pickup,New Car,0
1100008126,22,Salary,North,Single,12103,Eco Car,Used Car,0
1100008127,25,Self Employee,Central,Married,19673,Eco Car,Used Car,0
1100008128,21,Self Employee,North-east,Single,17021,Eco Car,Used Car,0
1100008129,27,Salary,South,Single,12713,Eco Car,Used Car,0
1100008130,21,Salary,North,Married,14616,Luxury,Used Car,1
1100008131,28,Salary,North-east,Single,11242,SUV,New Car,1
1100008132,34,Salary,Central,Married,59910,Eco Car,Used Car,0
1100008133,29,Salary,South,Married,15684,Luxury,New Car,0
1100008134,36,Farmer,North,Married,50222,Eco Car,Used Car,0
1100008135,27,Farmer,North-east,Single,18065,Luxury,New Car,1
1100008136,38,Salary,Central,Single,25718,Eco Car,Used Car,0
1100008137,30,Farmer,Central,Married,47345,Eco Car,New Car,0
1100008138,17,Farmer,North,Single,14386,Pickup,Used Car,0
1100008139,24,Farmer,North,Single,10899,Eco Car,New Car,0
1100008140,28,Farmer,North-east,Married,13458,SUV,Used Car,1
1100008141,23,Salary,North-east,Single,17743,Pickup,Used Car,0
1100008142,31,Farmer,Central,Married,45687,Pickup,New Car,0
1100008143,33,Farmer,North-east,Single,67347,Eco Car,Used Car,0
1100008144,23,Farmer,North,Single,17003,SUV,New Car,1
1100008145,28,Farmer,Central,Single,15198,Luxury,New Car,0
1100008146,30,Self Employee,Central,Single,54751,Pickup,Used Car,0
1100008147,19,Farmer,North,Married,14821,Luxury,Used Car,1
1100008148,22,Salary,North,Single,13230,Pickup,New Car,0
1100008149,16,Farmer,North,Single,14225,Eco Car,New Car,0
1100008150,23,Farmer,North-east,Single,19863,Eco Car,Used Car,0
1100008151,27,Salary,North-east,Married,14669,Luxury,New Car,0
1100008152,33,Farmer,South,Married,30631,Pickup,Used Car,0
1100008153,32,Farmer,North,Single,52591,Eco Car,New Car,0
1100008154,32,Salary,Central,Single,62359,Pickup,New Car,0
1100008155,38,Salary,North,Single,30203,Eco Car,New Car,0
1100008156,25,Farmer,Central,Single,10718,Eco Car,Used Car,0
1100008157,25,Self Employee,Central,Married,11245,Pickup,Used Car,0
1100008158,35,Salary,North-east,Single,35497,Pickup,Used Car,0
1100008159,38,Farmer,North-east,Single,59809,Pickup,New Car,0
1100008160,47,Farmer,Central,Single,101891,Luxury,Used Car,0
1100008161,23,Salary,Central,Single,13551,Eco Car,New Car,0
1100008162,22,Salary,Central,Married,19439,Pickup,New Car,0
1100008163,19,Salary,Central,Married,15384,Eco Car,New Car,0
1100008164,26,Farmer,North,Single,15687,Eco Car,New Car,0
1100008165,36,Salary,South,Married,35340,Eco Car,Used Car,0
1100008166,25,Farmer,North,Single,12975,Pickup,Used Car,0
1100008167,35,Self Employee,North,Single,73508,Luxury,Used Car,0
1100008168,25,Farmer,North-east,Single,14703,Pickup,New Car,0
1100008169,25,Farmer,North-east,Single,14630,Pickup,New Car,0
1100008170,30,Farmer,Central,Single,49380,Luxury,New Car,0
1100008171,29,Self Employee,North-east,Single,15293,Eco Car,New Car,0
1100008172,22,Salary,North,Married,17601,Eco Car,New Car,0
1100008173,35,Farmer,Central,Married,54044,Pickup,New Car,0
1100008174,38,Farmer,Central,Single,60546,SUV,New Car,0
1100008175,30,Self Employee,North,Married,48920,Eco Car,Used Car,0
1100008176,20,Salary,North-east,Single,15413,Eco Car,Used Car,0
1100008177,32,Salary,Central,Married,34954,Eco Car,New Car,0
1100008178,42,Salary,Central,Married,115374,Pickup,New Car,0
1100008179,24,Salary,Central,Single,16652,SUV,Used Car,1
1100008180,32,Self Employee,North-east,Single,68898,Pickup,Used Car,0
1100008181,16,Self Employee,South,Married,15049,Pickup,Used Car,0
1100008182,16,Farmer,North-east,Single,14371,Luxury,Used Car,1
1100008183,23,Farmer,North-east,Married,15096,Luxury,New Car,0
1100008184,36,Salary,North-east,Single,49724,Eco Car,Used Car,0
1100008185,21,Farmer,Central,Single,17479,Eco Car,Used Car,0
1100008186,28,Farmer,North-east,Single,12236,Eco Car,New Car,0
1100008187,30,Salary,South,Single,54867,Pickup,Used Car,0
1100008188,28,Farmer,North,Single,19496,Eco Car,Used Car,0
1100008189,38,Self Employee,North-east,Single,74413,Eco Car,Used Car,0
1100008190,22,Salary,South,Single,14548,Pickup,New Car,0
1100008191,24,Salary,Central,Single,17943,SUV,Used Car,0
1100008192,40,Self Employee,North,Married,91063,SUV,New Car,0
1100008193,20,Salary,North-east,Married,14441,Eco Car,New Car,0
1100008194,19,Salary,Central,Single,15383,Luxury,Used Car,0
1100008195,41,Salary,Central,Married,52891,Eco Car,New Car,0
1100008196,27,Salary,North,Married,18086,Eco Car,New Car,0
1100008197,35,Farmer,Central,Single,47056,Eco Car,New Car,0
1100008198,24,Farmer,North-east,Single,14309,Pickup,Used Car,0
1100008199,23,Farmer,North,Married,19306,Eco Car,Used Car,0
1100008200,30,Salary,Central,Single,52835,Eco Car,New Car,0
1100008201,30,Salary,South,Single,46759,SUV,Used Car,0
1100008202,29,Self Employee,North-east,Single,10441,Pickup,Used Car,0
1100008203,39,Salary,South,Single,35118,Eco Car,New Car,0
1100008204,30,Salary,North-east,Married,52961,Eco Car,Used Car,0
1100008205,25,Self Employee,North-east,Single,11060,Pickup,Used Car,0
1100008206,20,Salary,North-east,Single,14590,Pickup,Used Car,0
1100008207,30,Salary,North,Married,48168,SUV,Used Car,1
1100008208,27,Farmer,South,Single,15029,Luxury,New Car,1
1100008209,15,Farmer,South,Married,15515,Pickup,New Car,0
1100008210,31,Self Employee,North,Married,68424,Pickup,New Car,0
1100008211,35,Farmer,North,Single,52067,SUV,New Car,1
1100008212,17,Farmer,North,Married,15528,Eco Car,New Car,0
1100008213,30,Farmer,North,Single,46666,Pickup,Used Car,0
1100008214,18,Self Employee,Central,Single,15987,Pickup,Used Car,0
1100008215,23,Salary,Central,Single,19668,Pickup,Used Car,0
1100008216,30,Farmer,Central,Single,48581,Eco Car,New Car,0
1100008217,20,Farmer,Central,Single,15405,Eco Car,Used Car,0
1100008218,17,Farmer,North-east,Married,14887,Pickup,New Car,0
1100008219,29,Self Employee,North-east,Single,14876,Pickup,New Car,0
1100008220,28,Self Employee,North-east,Married,15349,Eco Car,New Car,0
1100008221,37,Farmer,North,Single,63954,Eco Car,Used Car,0
1100008222,53,Farmer,Central,Single,141003,Eco Car,Used Car,0
1100008223,32,Salary,North-east,Married,69742,SUV,Used Car,0
1100008224,26,Self Employee,North-east,Single,10378,Eco Car,Used Car,0
1100008225,31,Farmer,North-east,Single,72328,Eco Car,Used Car,0
1100008226,45,Self Employee,North-east,Single,53427,Pickup,New Car,0
1100008227,40,Farmer,North-east,Single,109161,Eco Car,Used Car,0
1100008228,19,Salary,Central,Married,15746,Eco Car,Used Car,0
1100008229,22,Farmer,Central,Married,12400,SUV,Used Car,0
1100008230,31,Farmer,North,Single,73470,Pickup,Used Car,0
1100008231,31,Self Employee,Central,Single,39562,SUV,Used Car,0
1100008232,23,Self Employee,North,Single,18923,Eco Car,Used Car,0
1100008233,18,Self Employee,Central,Single,14094,Eco Car,New Car,0
1100008234,28,Salary,South,Single,17067,Eco Car,Used Car,0
1100008235,32,Salary,North,Single,45528,Eco Car,Used Car,0
1100008236,43,Salary,South,Married,63201,SUV,Used Car,0
1100008237,24,Salary,Central,Married,13778,Luxury,Used Car,0
1100008238,19,Self Employee,South,Married,15598,SUV,Used Car,0
1100008239,26,Farmer,North-east,Single,15371,Pickup,Used Car,0
1100008240,13,Salary,Central,Single,14449,Luxury,New Car,0
1100008241,38,Self Employee,North-east,Married,62852,Eco Car,Used Car,0
1100008242,30,Self Employee,North,Married,52525,Pickup,Used Car,0
1100008243,35,Farmer,North,Single,48805,Pickup,New Car,0
1100008244,25,Self Employee,Central,Married,18682,Pickup,New Car,0
1100008245,29,Salary,North-east,Single,11086,Eco Car,New Car,0
1100008246,26,Salary,Central,Married,13431,Eco Car,Used Car,0
1100008247,18,Self Employee,Central,Single,14286,SUV,Used Car,0
1100008248,27,Self Employee,North-east,Single,11480,Eco Car,Used Car,0
1100008249,23,Farmer,North,Married,17974,Luxury,Used Car,1
1100008250,21,Farmer,North,Single,15823,Luxury,Used Car,1
1100008251,20,Salary,Central,Single,15434,Pickup,Used Car,0
1100008252,23,Farmer,North,Single,13451,Pickup,Used Car,0
1100008253,32,Salary,Central,Married,44631,Eco Car,New Car,0
1100008254,36,Self Employee,North-east,Married,28575,Pickup,New Car,0
1100008255,35,Salary,South,Married,44172,Eco Car,Used Car,0
1100008256,19,Farmer,North-east,Single,15175,Eco Car,Used Car,0
1100008257,27,Salary,Central,Married,17182,SUV,Used Car,1
1100008258,26,Self Employee,North,Single,11917,SUV,Used Car,1
1100008259,34,Self Employee,Central,Single,72726,Eco Car,New Car,0
1100008260,36,Salary,South,Single,40097,SUV,Used Car,1
1100008261,24,Farmer,Central,Married,11045,Pickup,New Car,0
1100008262,40,Self Employee,North-east,Single,76918,SUV,Used Car,0
1100008263,24,Farmer,South,Single,16009,Luxury,New Car,0
1100008264,32,Salary,South,Single,73385,Pickup,Used Car,0
1100008265,32,Self Employee,Central,Single,70402,Eco Car,Used Car,0
1100008266,32,Salary,North-east,Single,49541,Eco Car,Used Car,0
1100008267,35,Farmer,North-east,Married,59881,Eco Car,New Car,0
1100008268,34,Self Employee,Central,Married,25498,SUV,Used Car,0
1100008269,43,Farmer,North-east,Single,140061,Eco Car,New Car,0
1100008270,26,Self Employee,North-east,Single,16096,SUV,Used Car,1
1100008271,27,Farmer,North-east,Married,16993,Eco Car,Used Car,0
1100008272,25,Farmer,North-east,Married,14068,Eco Car,New Car,0
1100008273,28,Salary,Central,Single,14038,Eco Car,Used Car,0
1100008274,38,Self Employee,Central,Married,52246,Eco Car,New Car,0
1100008275,31,Salary,North-east,Married,41011,SUV,Used Car,1
1100008276,30,Salary,North-east,Married,45745,Luxury,Used Car,0
1100008277,37,Salary,Central,Single,28435,Pickup,Used Car,0
1100008278,20,Farmer,Central,Married,14073,Pickup,New Car,0
1100008279,26,Farmer,North,Single,10189,Eco Car,Used Car,0
1100008280,30,Farmer,North,Single,51984,Pickup,Used Car,0
1100008281,21,Salary,North-east,Single,15740,SUV,Used Car,1
1100008282,29,Self Employee,Central,Single,15737,Eco Car,Used Car,0
1100008283,21,Self Employee,North,Single,16291,Eco Car,New Car,0
1100008284,20,Salary,South,Married,15517,Luxury,New Car,1
1100008285,21,Self Employee,South,Single,16532,Pickup,Used Car,0
1100008286,37,Farmer,South,Married,71802,Luxury,Used Car,0
1100008287,30,Salary,Central,Married,45609,Pickup,Used Car,0
1100008288,33,Farmer,North-east,Single,55858,Eco Car,Used Car,0
1100008289,24,Salary,Central,Single,13351,Pickup,New Car,0
1100008290,34,Self Employee,South,Single,25306,SUV,Used Car,0
1100008291,27,Farmer,South,Married,15334,Pickup,Used Car,0
1100008292,24,Self Employee,North,Single,17828,Pickup,New Car,0
1100008293,40,Farmer,Central,Married,101789,SUV,Used Car,0
1100008294,38,Salary,South,Single,69259,Pickup,New Car,0
1100008295,29,Salary,Central,Single,18793,Eco Car,Used Car,0
1100008296,18,Salary,Central,Single,14728,Eco Car,Used Car,0
1100008297,50,Salary,North-east,Single,169049,Eco Car,New Car,0
1100008298,32,Farmer,North,Single,53557,SUV,New Car,1
1100008299,26,Salary,North-east,Single,15297,Pickup,Used Car,0
1100008300,29,Self Employee,North,Single,15244,Pickup,New Car,0
1100008301,23,Farmer,North,Single,12983,Pickup,New Car,0
1100008302,27,Farmer,Central,Single,15177,SUV,Used Car,1
1100008303,25,Farmer,Central,Married,16871,SUV,Used Car,0
1100008304,26,Self Employee,North-east,Single,12346,Luxury,Used Car,1
1100008305,26,Farmer,Central,Single,13980,SUV,Used Car,0
1100008306,28,Salary,North-east,Married,12657,Luxury,Used Car,1
1100008307,26,Self Employee,Central,Married,15739,Pickup,Used Car,0
1100008308,33,Salary,North-east,Single,39813,Eco Car,New Car,0
1100008309,32,Salary,North,Married,51007,Eco Car,New Car,0
1100008310,24,Salary,North,Single,11928,Pickup,Used Car,0
1100008311,30,Farmer,South,Single,49209,Eco Car,New Car,0
1100008312,34,Salary,North,Single,39122,Eco Car,Used Car,0
1100008313,29,Salary,North-east,Married,14843,SUV,Used Car,0
1100008314,27,Salary,Central,Single,16237,Pickup,New Car,0
1100008315,48,Salary,Central,Married,96499,Pickup,Used Car,0
1100008316,22,Self Employee,Central,Single,11140,Eco Car,Used Car,0
1100008317,32,Self Employee,North-east,Married,36110,Pickup,Used Car,0
1100008318,20,Salary,North-east,Single,15746,Luxury,Used Car,1
1100008319,29,Farmer,Central,Married,12560,Eco Car,New Car,0
1100008320,33,Salary,North-east,Married,74018,Pickup,Used Car,0
1100008321,28,Salary,North-east,Single,16411,SUV,Used Car,0
1100008322,20,Salary,South,Married,14411,Eco Car,Used Car,0
1100008323,31,Salary,Central,Single,74794,Pickup,Used Car,0
1100008324,24,Self Employee,North-east,Single,10088,Eco Car,New Car,0
1100008325,26,Farmer,North-east,Single,17085,SUV,New Car,1
1100008326,28,Self Employee,North,Single,13707,SUV,Used Car,1
1100008327,20,Salary,Central,Married,14467,Luxury,New Car,0
1100008328,24,Farmer,North-east,Single,16359,Pickup,Used Car,0
1100008329,24,Farmer,North-east,Married,13721,Eco Car,Used Car,0
1100008330,24,Farmer,North,Single,17417,Eco Car,New Car,0
1100008331,22,Farmer,Central,Single,13018,Eco Car,New Car,0
1100008332,28,Salary,North-east,Single,15502,Eco Car,Used Car,0
1100008333,33,Salary,North,Single,71141,Pickup,Used Car,0
1100008334,20,Salary,Central,Single,14771,Pickup,New Car,0
1100008335,39,Salary,Central,Married,67709,Eco Car,New Car,0
1100008336,27,Farmer,Central,Single,13477,SUV,Used Car,1
1100008337,21,Farmer,North-east,Single,13137,Eco Car,New Car,0
1100008338,20,Salary,North-east,Single,15826,SUV,Used Car,1
1100008339,37,Salary,South,Single,31976,Eco Car,Used Car,0
1100008340,36,Self Employee,Central,Single,73469,Luxury,Used Car,0
1100008341,35,Salary,North-east,Single,69942,Eco Car,Used Car,0
1100008342,26,Self Employee,North-east,Married,14467,Pickup,Used Car,0
1100008343,29,Farmer,North-east,Married,11893,Luxury,Used Car,1
1100008344,29,Farmer,North-east,Single,12605,Eco Car,Used Car,0
1100008345,38,Salary,North,Married,42085,Eco Car,New Car,0
1100008346,40,Salary,Central,Married,105041,Eco Car,New Car,0
1100008347,34,Salary,North-east,Married,55754,Eco Car,New Car,0
1100008348,25,Farmer,South,Single,12236,SUV,New Car,0
1100008349,19,Salary,North-east,Married,15742,Eco Car,Used Car,0
1100008350,34,Salary,Central,Single,47291,Eco Car,Used Car,0
1100008351,30,Salary,Central,Single,53577,Pickup,Used Car,0
1100008352,19,Farmer,Central,Single,14383,SUV,Used Car,0
1100008353,23,Salary,South,Single,14573,Eco Car,Used Car,0
1100008354,26,Salary,North-east,Single,19246,Eco Car,New Car,0
1100008355,21,Salary,Central,Single,17993,Pickup,New Car,0
1100008356,19,Self Employee,South,Single,14410,Pickup,Used Car,0
1100008357,29,Self Employee,Central,Single,13842,Eco Car,Used Car,0
1100008358,27,Farmer,North-east,Married,14815,Pickup,New Car,0
1100008359,29,Farmer,South,Married,16262,Eco Car,New Car,0
1100008360,28,Farmer,Central,Single,10496,Pickup,New Car,0
1100008361,35,Salary,Central,Single,54548,Pickup,Used Car,0
1100008362,20,Farmer,Central,Single,15192,Eco Car,New Car,0
1100008363,26,Salary,North-east,Married,18384,Pickup,Used Car,0
1100008364,24,Self Employee,North,Single,17743,Eco Car,New Car,0
1100008365,24,Farmer,Central,Single,15725,Pickup,Used Car,0
1100008366,20,Salary,North-east,Married,15063,Eco Car,Used Car,0
1100008367,27,Farmer,North-east,Married,12516,Eco Car,Used Car,0
1100008368,36,Salary,Central,Single,54783,Pickup,Used Car,0
1100008369,30,Self Employee,South,Single,54143,Pickup,Used Car,0
1100008370,38,Farmer,Central,Single,28088,Luxury,Used Car,0
1100008371,58,Farmer,North-east,Married,105769,SUV,Used Car,0
1100008372,25,Farmer,North-east,Married,18156,Luxury,Used Car,0
1100008373,32,Salary,North-east,Married,59878,Eco Car,Used Car,0
1100008374,40,Farmer,Central,Married,85787,Eco Car,Used Car,0
1100008375,28,Farmer,South,Single,15112,SUV,New Car,1
1100008376,21,Farmer,North-east,Single,14706,Pickup,New Car,0
1100008377,29,Self Employee,Central,Married,19603,Pickup,Used Car,0
1100008378,27,Farmer,Central,Single,19655,Pickup,Used Car,0
1100008379,39,Farmer,North-east,Single,64506,Luxury,Used Car,0
1100008380,39,Salary,Central,Married,68932,Eco Car,Used Car,0
1100008381,38,Farmer,Central,Single,45110,Pickup,New Car,0
1100008382,33,Self Employee,Central,Single,33200,Eco Car,Used Car,0
1100008383,31,Farmer,Central,Single,54365,Pickup,Used Car,0
1100008384,27,Farmer,North-east,Single,19274,Eco Car,Used Car,0
1100008385,24,Farmer,South,Married,18426,Eco Car,Used Car,0
1100008386,47,Salary,South,Single,112495,Pickup,Used Car,0
1100008387,35,Self Employee,South,Single,64200,Eco Car,Used Car,0
1100008388,28,Farmer,North-east,Married,19084,Pickup,Used Car,0
1100008389,55,Farmer,Central,Single,114710,Eco Car,Used Car,0
1100008390,31,Self Employee,Central,Single,57200,Eco Car,Used Car,0
1100008391,19,Farmer,North-east,Single,14932,SUV,Used Car,1
1100008392,29,Salary,North,Single,19797,Pickup,Used Car,0
1100008393,25,Farmer,Central,Single,11150,SUV,New Car,0
1100008394,24,Self Employee,North,Married,11731,Eco Car,Used Car,0
1100008395,18,Salary,South,Married,15821,Luxury,Used Car,0
1100008396,29,Farmer,Central,Single,15282,Eco Car,New Car,0
1100008397,25,Farmer,Central,Married,12463,Eco Car,Used Car,0
1100008398,27,Self Employee,Central,Single,13474,SUV,Used Car,0
1100008399,29,Salary,Central,Married,12503,Eco Car,Used Car,0
1100008400,17,Farmer,North-east,Married,15752,Eco Car,New Car,0
1100008401,23,Farmer,North-east,Single,19094,Eco Car,Used Car,0
1100008402,34,Salary,North-east,Married,34607,Eco Car,Used Car,0
1100008403,22,Salary,North-east,Single,12665,Eco Car,New Car,0
1100008404,22,Farmer,North-east,Married,12024,SUV,Used Car,1
1100008405,15,Salary,North-east,Single,14843,Pickup,Used Car,0
1100008406,30,Salary,Central,Married,52191,Eco Car,Used Car,0
1100008407,29,Salary,North,Married,17692,Pickup,Used Car,0
1100008408,23,Salary,North-east,Single,11118,Pickup,New Car,0
1100008409,27,Self Employee,South,Single,16197,Pickup,New Car,0
1100008410,29,Farmer,North-east,Married,18646,Eco Car,Used Car,0
1100008411,18,Farmer,North-east,Single,15035,Eco Car,Used Car,0
1100008412,22,Salary,Central,Single,15691,Luxury,New Car,0
1100008413,24,Salary,Central,Single,11151,Pickup,Used Car,0
1100008414,26,Self Employee,Central,Single,14956,Eco Car,Used Car,0
1100008415,19,Salary,North-east,Married,14277,Eco Car,Used Car,0
1100008416,33,Farmer,South,Single,37299,Eco Car,New Car,0
1100008417,31,Salary,North-east,Single,65881,Luxury,New Car,0
1100008418,36,Self Employee,North,Married,54039,SUV,Used Car,0
1100008419,15,Farmer,South,Single,14876,Eco Car,New Car,0
1100008420,34,Salary,North-east,Single,63787,Eco Car,Used Car,0
1100008421,37,Farmer,North-east,Single,29540,Eco Car,New Car,0
1100008422,25,Salary,Central,Married,16936,SUV,New Car,0
1100008423,37,Salary,North,Married,48686,Pickup,New Car,0
1100008424,39,Farmer,Central,Single,32465,Pickup,New Car,0
1100008425,31,Farmer,South,Single,56434,Eco Car,Used Car,0
1100008426,17,Self Employee,Central,Married,14604,Pickup,New Car,0
1100008427,26,Farmer,South,Single,17614,Pickup,Used Car,0
1100008428,38,Self Employee,North-east,Single,56716,Eco Car,Used Car,0
1100008429,38,Farmer,North-east,Single,46634,Eco Car,New Car,0
1100008430,28,Self Employee,North-east,Single,15028,Pickup,Used Car,0
1100008431,23,Farmer,North-east,Married,13453,SUV,Used Car,0
1100008432,26,Farmer,North-east,Single,15224,SUV,Used Car,1
1100008433,32,Farmer,North,Single,60226,Pickup,New Car,0
1100008434,31,Self Employee,North-east,Single,34401,Eco Car,Used Car,0
1100008435,27,Self Employee,North-east,Single,17817,Pickup,Used Car,0
1100008436,20,Farmer,North,Married,15367,SUV,Used Car,1
1100008437,25,Farmer,North,Married,14179,Pickup,Used Car,0
1100008438,37,Salary,Central,Single,59930,Eco Car,New Car,0
1100008439,33,Salary,North,Single,53935,Pickup,Used Car,0
1100008440,32,Salary,Central,Single,48256,Eco Car,New Car,0
1100008441,35,Salary,North-east,Married,37391,SUV,Used Car,1
1100008442,27,Salary,Central,Married,10120,Pickup,New Car,0
1100008443,35,Farmer,North,Single,68926,Eco Car,Used Car,0
1100008444,39,Salary,Central,Married,42458,Luxury,Used Car,0
1100008445,28,Farmer,North,Married,19277,Eco Car,Used Car,0
1100008446,32,Self Employee,North-east,Single,30202,Eco Car,New Car,0
1100008447,25,Self Employee,North,Single,19030,Pickup,Used Car,0
1100008448,28,Self Employee,North-east,Married,10947,Eco Car,Used Car,0
1100008449,36,Farmer,North-east,Single,69399,Eco Car,Used Car,0
1100008450,32,Farmer,North,Single,40233,Eco Car,Used Car,0
1100008451,24,Self Employee,South,Single,13611,Eco Car,New Car,0
1100008452,24,Farmer,North,Single,14041,Eco Car,Used Car,0
1100008453,27,Self Employee,South,Married,17672,Pickup,Used Car,0
1100008454,26,Self Employee,South,Single,16653,Eco Car,Used Car,0
1100008455,17,Salary,North-east,Single,15916,Pickup,New Car,0
1100008456,25,Farmer,Central,Single,17723,Pickup,Used Car,0
1100008457,26,Farmer,North-east,Married,16985,Eco Car,New Car,0
1100008458,34,Self Employee,Central,Single,72387,Eco Car,Used Car,0
1100008459,32,Salary,Central,Married,58892,SUV,New Car,0
1100008460,15,Salary,Central,Single,15214,Eco Car,Used Car,0
1100008461,24,Salary,Central,Married,18267,Eco Car,Used Car,0
1100008462,37,Farmer,Central,Married,72740,Eco Car,New Car,0
1100008463,44,Farmer,North-east,Married,123681,Eco Car,Used Car,0
1100008464,24,Self Employee,North-east,Single,15067,Eco Car,New Car,0
1100008465,24,Farmer,North-east,Married,18662,Eco Car,Used Car,0
1100008466,30,Salary,North-east,Single,52193,SUV,Used Car,0
1100008467,28,Farmer,South,Married,13991,Pickup,New Car,0
1100008468,41,Farmer,North,Single,135826,SUV,Used Car,0
1100008469,31,Farmer,South,Married,36698,Pickup,Used Car,0
1100008470,21,Self Employee,Central,Single,12826,Luxury,Used Car,0
1100008471,14,Farmer,Central,Single,14317,Eco Car,Used Car,0
1100008472,21,Farmer,North-east,Single,11848,Eco Car,New Car,0
1100008473,15,Farmer,South,Married,14406,Pickup,New Car,0
1100008474,35,Salary,South,Married,71677,Eco Car,Used Car,0
1100008475,29,Salary,Central,Single,12598,Eco Car,Used Car,0
1100008476,21,Salary,North-east,Single,19422,Eco Car,New Car,0
1100008477,29,Farmer,South,Married,13726,Eco Car,Used Car,0
1100008478,33,Salary,North-east,Married,40584,Eco Car,New Car,0
1100008479,35,Salary,Central,Single,71173,Eco Car,New Car,0
1100008480,22,Farmer,North-east,Single,12214,Pickup,Used Car,0
1100008481,21,Salary,South,Married,18837,Pickup,New Car,0
1100008482,30,Farmer,North-east,Single,49274,Eco Car,New Car,0
1100008483,32,Farmer,North-east,Single,63656,Eco Car,New Car,0
1100008484,24,Salary,Central,Single,18803,Pickup,New Car,0
1100008485,27,Farmer,Central,Married,17081,Eco Car,New Car,0
1100008486,32,Salary,North,Single,28797,Eco Car,Used Car,0
1100008487,50,Salary,Central,Married,172652,Luxury,Used Car,0
1100008488,29,Salary,Central,Single,17165,Pickup,New Car,0
1100008489,29,Farmer,Central,Single,12324,Pickup,Used Car,0
1100008490,15,Salary,Central,Single,15613,Eco Car,Used Car,0
1100008491,29,Salary,North,Married,16463,Eco Car,Used Car,0
